"subj","age","condition","pos","item","response"
35,4,1,"verb","open_close",1
36,5,1,"verb","open_close",1
37,4,0,"verb","open_close",1
38,4,0,"verb","open_close",1
42,4,1,"verb","open_close",1
43,5,1,"verb","open_close",1
44,4,1,"verb","open_close",1
45,4,1,"verb","open_close",1
46,4,1,"verb","open_close",0
47,4,0,"verb","open_close",1
48,5,0,"verb","open_close",0
49,5,0,"verb","open_close",1
50,4,0,"verb","open_close",1
51,4,0,"verb","open_close",0
52,5,1,"verb","open_close",1
53,5,1,"verb","open_close",0
54,5,1,"verb","open_close",1
55,5,1,"verb","open_close",1
58,4,0,"verb","open_close",1
59,4,0,"verb","open_close",0
60,5,0,"verb","open_close",0
61,4,0,"verb","open_close",1
62,5,0,"verb","open_close",1
63,5,0,"verb","open_close",1
64,4,0,"verb","open_close",1
66,5,0,"verb","open_close",0
67,4,0,"verb","open_close",0
68,5,0,"verb","open_close",0
69,5,0,"verb","open_close",0
70,5,0,"verb","open_close",1
71,5,0,"verb","open_close",1
72,4,0,"verb","open_close",0
73,5,0,"verb","open_close",1
75,5,0,"verb","open_close",1
76,5,0,"verb","open_close",1
77,5,0,"verb","open_close",1
78,4,0,"verb","open_close",1
79,5,0,"verb","open_close",1
80,5,0,"verb","open_close",0
81,5,0,"verb","open_close",1
82,5,1,"verb","open_close",1
83,5,0,"verb","open_close",1
84,5,1,"verb","open_close",1
85,5,1,"verb","open_close",1
86,5,1,"verb","open_close",1
87,5,1,"verb","open_close",0
88,4,1,"verb","open_close",1
89,5,1,"verb","open_close",1
90,4,0,"verb","open_close",1
91,5,0,"verb","open_close",1
92,5,0,"verb","open_close",1
93,5,1,"verb","open_close",1
94,4,0,"verb","open_close",1
96,5,1,"verb","open_close",0
98,4,0,"verb","open_close",1
99,4,1,"verb","open_close",1
100,4,1,"verb","open_close",1
101,5,1,"verb","open_close",1
102,4,0,"verb","open_close",0
103,4,1,"verb","open_close",0
104,4,1,"verb","open_close",1
105,4,1,"verb","open_close",1
106,5,0,"verb","open_close",1
107,4,1,"verb","open_close",0
108,5,0,"verb","open_close",1
109,4,1,"verb","open_close",1
111,5,1,"verb","open_close",0
112,4,1,"verb","open_close",1
113,4,1,"verb","open_close",0
114,5,1,"verb","open_close",1
115,4,0,"verb","open_close",0
116,4,0,"verb","open_close",0
117,4,0,"verb","open_close",1
118,4,0,"verb","open_close",0
119,4,0,"verb","open_close",1
120,4,0,"verb","open_close",0
122,4,1,"verb","open_close",1
123,4,1,"verb","open_close",1
124,4,1,"verb","open_close",0
125,4,1,"verb","open_close",1
1,4,1,"verb","walk_run",0
2,5,1,"verb","walk_run",1
3,5,1,"verb","walk_run",1
4,5,1,"verb","walk_run",1
5,5,1,"verb","walk_run",1
6,5,1,"verb","walk_run",1
7,4,0,"verb","walk_run",1
8,5,0,"verb","walk_run",0
9,5,0,"verb","walk_run",0
10,4,0,"verb","walk_run",0
11,5,0,"verb","walk_run",1
12,4,1,"verb","walk_run",1
13,5,1,"verb","walk_run",1
14,4,1,"verb","walk_run",1
15,4,1,"verb","walk_run",1
16,4,1,"verb","walk_run",0
18,5,0,"verb","walk_run",1
20,5,0,"verb","walk_run",1
22,4,1,"verb","walk_run",0
23,5,1,"verb","walk_run",1
24,4,1,"verb","walk_run",1
26,4,1,"verb","walk_run",1
27,5,0,"verb","walk_run",1
28,4,0,"verb","walk_run",1
31,5,0,"verb","walk_run",1
32,4,1,"verb","walk_run",1
33,4,1,"verb","walk_run",1
35,4,1,"verb","walk_run",1
36,5,1,"verb","walk_run",1
37,4,0,"verb","walk_run",1
38,4,0,"verb","walk_run",1
42,4,1,"verb","walk_run",1
43,5,1,"verb","walk_run",1
44,4,1,"verb","walk_run",0
45,4,1,"verb","walk_run",0
46,4,1,"verb","walk_run",1
47,4,0,"verb","walk_run",0
48,5,0,"verb","walk_run",1
49,5,0,"verb","walk_run",1
50,4,0,"verb","walk_run",1
51,4,0,"verb","walk_run",1
52,5,1,"verb","walk_run",1
53,5,1,"verb","walk_run",1
54,5,1,"verb","walk_run",1
55,5,1,"verb","walk_run",1
58,4,0,"verb","walk_run",0
59,4,0,"verb","walk_run",1
60,5,0,"verb","walk_run",0
61,4,0,"verb","walk_run",1
62,5,0,"verb","walk_run",1
63,5,0,"verb","walk_run",1
64,4,0,"verb","walk_run",1
66,5,0,"verb","walk_run",1
67,4,0,"verb","walk_run",1
68,5,0,"verb","walk_run",0
69,5,0,"verb","walk_run",1
70,5,0,"verb","walk_run",0
71,5,0,"verb","walk_run",1
72,4,0,"verb","walk_run",1
73,5,0,"verb","walk_run",1
75,5,0,"verb","walk_run",1
76,5,0,"verb","walk_run",1
77,5,0,"verb","walk_run",1
78,4,0,"verb","walk_run",1
79,5,0,"verb","walk_run",1
80,5,0,"verb","walk_run",1
81,5,0,"verb","walk_run",0
82,5,1,"verb","walk_run",1
83,5,0,"verb","walk_run",1
84,5,1,"verb","walk_run",0
85,5,1,"verb","walk_run",1
86,5,1,"verb","walk_run",1
87,5,1,"verb","walk_run",0
88,4,1,"verb","walk_run",0
89,5,1,"verb","walk_run",1
90,4,0,"verb","walk_run",1
91,5,0,"verb","walk_run",1
92,5,0,"verb","walk_run",1
93,5,1,"verb","walk_run",1
94,4,0,"verb","walk_run",1
96,5,1,"verb","walk_run",1
98,4,0,"verb","walk_run",1
99,4,1,"verb","walk_run",1
100,4,1,"verb","walk_run",1
101,5,1,"verb","walk_run",1
102,4,0,"verb","walk_run",1
103,4,1,"verb","walk_run",1
104,4,1,"verb","walk_run",0
105,4,1,"verb","walk_run",1
106,5,0,"verb","walk_run",1
107,4,1,"verb","walk_run",0
108,5,0,"verb","walk_run",0
109,4,1,"verb","walk_run",0
111,5,1,"verb","walk_run",0
112,4,1,"verb","walk_run",1
113,4,1,"verb","walk_run",0
114,5,1,"verb","walk_run",1
115,4,0,"verb","walk_run",1
116,4,0,"verb","walk_run",1
117,4,0,"verb","walk_run",0
118,4,0,"verb","walk_run",1
119,4,0,"verb","walk_run",1
120,4,0,"verb","walk_run",1
122,4,1,"verb","walk_run",1
123,4,1,"verb","walk_run",1
124,4,1,"verb","walk_run",1
125,4,1,"verb","walk_run",1
1,4,1,"verb","smile_frown",0
2,5,1,"verb","smile_frown",1
3,5,1,"verb","smile_frown",1
4,5,1,"verb","smile_frown",1
5,5,1,"verb","smile_frown",1
6,5,1,"verb","smile_frown",0
7,4,0,"verb","smile_frown",0
8,5,0,"verb","smile_frown",1
9,5,0,"verb","smile_frown",1
10,4,0,"verb","smile_frown",1
11,5,0,"verb","smile_frown",0
12,4,1,"verb","smile_frown",0
13,5,1,"verb","smile_frown",1
14,4,1,"verb","smile_frown",1
15,4,1,"verb","smile_frown",0
16,4,1,"verb","smile_frown",0
18,5,0,"verb","smile_frown",1
20,5,0,"verb","smile_frown",1
22,4,1,"verb","smile_frown",0
23,5,1,"verb","smile_frown",1
24,4,1,"verb","smile_frown",0
26,4,1,"verb","smile_frown",1
27,5,0,"verb","smile_frown",1
28,4,0,"verb","smile_frown",1
31,5,0,"verb","smile_frown",0
32,4,1,"verb","smile_frown",0
33,4,1,"verb","smile_frown",0
35,4,1,"verb","smile_frown",0
36,5,1,"verb","smile_frown",1
37,4,0,"verb","smile_frown",0
38,4,0,"verb","smile_frown",0
42,4,1,"verb","smile_frown",1
43,5,1,"verb","smile_frown",1
44,4,1,"verb","smile_frown",0
45,4,1,"verb","smile_frown",1
46,4,1,"verb","smile_frown",0
47,4,0,"verb","smile_frown",0
48,5,0,"verb","smile_frown",1
49,5,0,"verb","smile_frown",1
50,4,0,"verb","smile_frown",0
51,4,0,"verb","smile_frown",0
52,5,1,"verb","smile_frown",1
53,5,1,"verb","smile_frown",1
54,5,1,"verb","smile_frown",0
55,5,1,"verb","smile_frown",1
58,4,0,"verb","smile_frown",1
59,4,0,"verb","smile_frown",1
60,5,0,"verb","smile_frown",0
61,4,0,"verb","smile_frown",1
62,5,0,"verb","smile_frown",1
63,5,0,"verb","smile_frown",1
64,4,0,"verb","smile_frown",0
66,5,0,"verb","smile_frown",0
67,4,0,"verb","smile_frown",0
68,5,0,"verb","smile_frown",0
69,5,0,"verb","smile_frown",1
70,5,0,"verb","smile_frown",1
71,5,0,"verb","smile_frown",1
72,4,0,"verb","smile_frown",0
73,5,0,"verb","smile_frown",1
75,5,0,"verb","smile_frown",1
76,5,0,"verb","smile_frown",1
77,5,0,"verb","smile_frown",1
78,4,0,"verb","smile_frown",1
79,5,0,"verb","smile_frown",0
80,5,0,"verb","smile_frown",0
81,5,0,"verb","smile_frown",1
82,5,1,"verb","smile_frown",1
83,5,0,"verb","smile_frown",0
84,5,1,"verb","smile_frown",1
85,5,1,"verb","smile_frown",0
86,5,1,"verb","smile_frown",1
87,5,1,"verb","smile_frown",0
88,4,1,"verb","smile_frown",1
89,5,1,"verb","smile_frown",1
90,4,0,"verb","smile_frown",1
91,5,0,"verb","smile_frown",1
92,5,0,"verb","smile_frown",1
93,5,1,"verb","smile_frown",1
94,4,0,"verb","smile_frown",1
96,5,1,"verb","smile_frown",0
98,4,0,"verb","smile_frown",1
99,4,1,"verb","smile_frown",0
100,4,1,"verb","smile_frown",1
101,5,1,"verb","smile_frown",1
102,4,0,"verb","smile_frown",0
103,4,1,"verb","smile_frown",1
104,4,1,"verb","smile_frown",1
105,4,1,"verb","smile_frown",1
106,5,0,"verb","smile_frown",1
107,4,1,"verb","smile_frown",1
108,5,0,"verb","smile_frown",1
109,4,1,"verb","smile_frown",1
111,5,1,"verb","smile_frown",0
112,4,1,"verb","smile_frown",0
113,4,1,"verb","smile_frown",0
114,5,1,"verb","smile_frown",1
115,4,0,"verb","smile_frown",0
116,4,0,"verb","smile_frown",0
117,4,0,"verb","smile_frown",0
118,4,0,"verb","smile_frown",0
119,4,0,"verb","smile_frown",1
120,4,0,"verb","smile_frown",0
122,4,1,"verb","smile_frown",1
123,4,1,"verb","smile_frown",1
124,4,1,"verb","smile_frown",0
125,4,1,"verb","smile_frown",1
1,4,1,"verb","throw_catch",0
2,5,1,"verb","throw_catch",1
3,5,1,"verb","throw_catch",1
4,5,1,"verb","throw_catch",0
5,5,1,"verb","throw_catch",1
6,5,1,"verb","throw_catch",1
7,4,0,"verb","throw_catch",0
8,5,0,"verb","throw_catch",1
9,5,0,"verb","throw_catch",1
10,4,0,"verb","throw_catch",0
11,5,0,"verb","throw_catch",0
12,4,1,"verb","throw_catch",0
13,5,1,"verb","throw_catch",0
14,4,1,"verb","throw_catch",0
15,4,1,"verb","throw_catch",1
16,4,1,"verb","throw_catch",1
18,5,0,"verb","throw_catch",1
20,5,0,"verb","throw_catch",1
22,4,1,"verb","throw_catch",0
23,5,1,"verb","throw_catch",1
24,4,1,"verb","throw_catch",0
26,4,1,"verb","throw_catch",0
27,5,0,"verb","throw_catch",1
28,4,0,"verb","throw_catch",1
31,5,0,"verb","throw_catch",1
32,4,1,"verb","throw_catch",0
33,4,1,"verb","throw_catch",1
35,4,1,"verb","throw_catch",1
36,5,1,"verb","throw_catch",1
37,4,0,"verb","throw_catch",0
38,4,0,"verb","throw_catch",1
42,4,1,"verb","throw_catch",1
43,5,1,"verb","throw_catch",1
44,4,1,"verb","throw_catch",1
45,4,1,"verb","throw_catch",0
46,4,1,"verb","throw_catch",1
47,4,0,"verb","throw_catch",1
48,5,0,"verb","throw_catch",1
49,5,0,"verb","throw_catch",1
50,4,0,"verb","throw_catch",0
51,4,0,"verb","throw_catch",1
52,5,1,"verb","throw_catch",1
53,5,1,"verb","throw_catch",1
54,5,1,"verb","throw_catch",1
55,5,1,"verb","throw_catch",1
58,4,0,"verb","throw_catch",0
59,4,0,"verb","throw_catch",0
60,5,0,"verb","throw_catch",1
61,4,0,"verb","throw_catch",1
62,5,0,"verb","throw_catch",1
63,5,0,"verb","throw_catch",1
64,4,0,"verb","throw_catch",0
66,5,0,"verb","throw_catch",1
67,4,0,"verb","throw_catch",0
68,5,0,"verb","throw_catch",1
69,5,0,"verb","throw_catch",1
70,5,0,"verb","throw_catch",1
71,5,0,"verb","throw_catch",1
72,4,0,"verb","throw_catch",0
73,5,0,"verb","throw_catch",1
75,5,0,"verb","throw_catch",1
76,5,0,"verb","throw_catch",1
77,5,0,"verb","throw_catch",1
78,4,0,"verb","throw_catch",1
79,5,0,"verb","throw_catch",0
80,5,0,"verb","throw_catch",1
81,5,0,"verb","throw_catch",1
82,5,1,"verb","throw_catch",1
83,5,0,"verb","throw_catch",1
84,5,1,"verb","throw_catch",1
85,5,1,"verb","throw_catch",1
86,5,1,"verb","throw_catch",1
87,5,1,"verb","throw_catch",0
88,4,1,"verb","throw_catch",1
89,5,1,"verb","throw_catch",1
90,4,0,"verb","throw_catch",1
91,5,0,"verb","throw_catch",1
92,5,0,"verb","throw_catch",1
93,5,1,"verb","throw_catch",1
94,4,0,"verb","throw_catch",1
96,5,1,"verb","throw_catch",1
98,4,0,"verb","throw_catch",1
99,4,1,"verb","throw_catch",1
100,4,1,"verb","throw_catch",1
101,5,1,"verb","throw_catch",1
102,4,0,"verb","throw_catch",1
103,4,1,"verb","throw_catch",1
104,4,1,"verb","throw_catch",1
105,4,1,"verb","throw_catch",1
106,5,0,"verb","throw_catch",1
107,4,1,"verb","throw_catch",0
108,5,0,"verb","throw_catch",0
109,4,1,"verb","throw_catch",1
111,5,1,"verb","throw_catch",0
112,4,1,"verb","throw_catch",1
113,4,1,"verb","throw_catch",1
114,5,1,"verb","throw_catch",1
115,4,0,"verb","throw_catch",1
116,4,0,"verb","throw_catch",0
117,4,0,"verb","throw_catch",1
118,4,0,"verb","throw_catch",0
119,4,0,"verb","throw_catch",1
120,4,0,"verb","throw_catch",1
122,4,1,"verb","throw_catch",0
123,4,1,"verb","throw_catch",1
124,4,1,"verb","throw_catch",0
125,4,1,"verb","throw_catch",1
1,4,1,"verb","build_destroy",1
2,5,1,"verb","build_destroy",1
3,5,1,"verb","build_destroy",1
4,5,1,"verb","build_destroy",1
5,5,1,"verb","build_destroy",1
6,5,1,"verb","build_destroy",1
7,4,0,"verb","build_destroy",1
8,5,0,"verb","build_destroy",1
9,5,0,"verb","build_destroy",0
10,4,0,"verb","build_destroy",0
11,5,0,"verb","build_destroy",1
12,4,1,"verb","build_destroy",1
13,5,1,"verb","build_destroy",0
14,4,1,"verb","build_destroy",1
15,4,1,"verb","build_destroy",1
16,4,1,"verb","build_destroy",1
18,5,0,"verb","build_destroy",0
20,5,0,"verb","build_destroy",1
22,4,1,"verb","build_destroy",1
23,5,1,"verb","build_destroy",0
24,4,1,"verb","build_destroy",0
26,4,1,"verb","build_destroy",1
27,5,0,"verb","build_destroy",1
28,4,0,"verb","build_destroy",1
31,5,0,"verb","build_destroy",1
32,4,1,"verb","build_destroy",0
33,4,1,"verb","build_destroy",1
35,4,1,"verb","build_destroy",0
36,5,1,"verb","build_destroy",1
37,4,0,"verb","build_destroy",1
38,4,0,"verb","build_destroy",0
42,4,1,"verb","build_destroy",1
43,5,1,"verb","build_destroy",1
44,4,1,"verb","build_destroy",0
45,4,1,"verb","build_destroy",0
46,4,1,"verb","build_destroy",1
47,4,0,"verb","build_destroy",0
48,5,0,"verb","build_destroy",0
49,5,0,"verb","build_destroy",0
50,4,0,"verb","build_destroy",0
51,4,0,"verb","build_destroy",1
52,5,1,"verb","build_destroy",0
53,5,1,"verb","build_destroy",1
54,5,1,"verb","build_destroy",1
55,5,1,"verb","build_destroy",1
58,4,0,"verb","build_destroy",0
59,4,0,"verb","build_destroy",1
60,5,0,"verb","build_destroy",1
61,4,0,"verb","build_destroy",1
62,5,0,"verb","build_destroy",1
63,5,0,"verb","build_destroy",1
64,4,0,"verb","build_destroy",0
66,5,0,"verb","build_destroy",1
67,4,0,"verb","build_destroy",1
68,5,0,"verb","build_destroy",0
69,5,0,"verb","build_destroy",1
70,5,0,"verb","build_destroy",1
71,5,0,"verb","build_destroy",0
72,4,0,"verb","build_destroy",0
73,5,0,"verb","build_destroy",0
75,5,0,"verb","build_destroy",1
76,5,0,"verb","build_destroy",1
77,5,0,"verb","build_destroy",1
78,4,0,"verb","build_destroy",1
79,5,0,"verb","build_destroy",1
80,5,0,"verb","build_destroy",0
81,5,0,"verb","build_destroy",1
82,5,1,"verb","build_destroy",1
83,5,0,"verb","build_destroy",1
84,5,1,"verb","build_destroy",1
85,5,1,"verb","build_destroy",0
86,5,1,"verb","build_destroy",1
87,5,1,"verb","build_destroy",1
88,4,1,"verb","build_destroy",1
89,5,1,"verb","build_destroy",1
90,4,0,"verb","build_destroy",0
91,5,0,"verb","build_destroy",1
92,5,0,"verb","build_destroy",1
93,5,1,"verb","build_destroy",1
94,4,0,"verb","build_destroy",1
96,5,1,"verb","build_destroy",0
98,4,0,"verb","build_destroy",1
99,4,1,"verb","build_destroy",1
100,4,1,"verb","build_destroy",1
101,5,1,"verb","build_destroy",1
102,4,0,"verb","build_destroy",1
103,4,1,"verb","build_destroy",1
104,4,1,"verb","build_destroy",1
105,4,1,"verb","build_destroy",1
106,5,0,"verb","build_destroy",1
107,4,1,"verb","build_destroy",1
108,5,0,"verb","build_destroy",0
109,4,1,"verb","build_destroy",1
111,5,1,"verb","build_destroy",0
112,4,1,"verb","build_destroy",1
113,4,1,"verb","build_destroy",1
114,5,1,"verb","build_destroy",1
115,4,0,"verb","build_destroy",0
116,4,0,"verb","build_destroy",0
117,4,0,"verb","build_destroy",1
118,4,0,"verb","build_destroy",0
119,4,0,"verb","build_destroy",1
120,4,0,"verb","build_destroy",0
122,4,1,"verb","build_destroy",1
123,4,1,"verb","build_destroy",1
124,4,1,"verb","build_destroy",1
125,4,1,"verb","build_destroy",1
1,4,1,"verb","play_work",1
2,5,1,"verb","play_work",1
3,5,1,"verb","play_work",1
4,5,1,"verb","play_work",1
5,5,1,"verb","play_work",1
6,5,1,"verb","play_work",1
7,4,0,"verb","play_work",1
8,5,0,"verb","play_work",0
9,5,0,"verb","play_work",1
10,4,0,"verb","play_work",1
11,5,0,"verb","play_work",0
12,4,1,"verb","play_work",1
13,5,1,"verb","play_work",1
14,4,1,"verb","play_work",1
15,4,1,"verb","play_work",0
16,4,1,"verb","play_work",1
18,5,0,"verb","play_work",0
20,5,0,"verb","play_work",0
22,4,1,"verb","play_work",1
23,5,1,"verb","play_work",0
24,4,1,"verb","play_work",0
26,4,1,"verb","play_work",0
27,5,0,"verb","play_work",0
28,4,0,"verb","play_work",1
31,5,0,"verb","play_work",0
32,4,1,"verb","play_work",0
33,4,1,"verb","play_work",0
35,4,1,"verb","play_work",1
36,5,1,"verb","play_work",1
37,4,0,"verb","play_work",0
38,4,0,"verb","play_work",1
42,4,1,"verb","play_work",0
43,5,1,"verb","play_work",1
44,4,1,"verb","play_work",1
45,4,1,"verb","play_work",0
46,4,1,"verb","play_work",1
47,4,0,"verb","play_work",0
48,5,0,"verb","play_work",1
49,5,0,"verb","play_work",1
50,4,0,"verb","play_work",1
51,4,0,"verb","play_work",1
52,5,1,"verb","play_work",0
53,5,1,"verb","play_work",0
54,5,1,"verb","play_work",1
55,5,1,"verb","play_work",1
58,4,0,"verb","play_work",1
59,4,0,"verb","play_work",0
60,5,0,"verb","play_work",1
61,4,0,"verb","play_work",0
62,5,0,"verb","play_work",0
63,5,0,"verb","play_work",1
64,4,0,"verb","play_work",0
66,5,0,"verb","play_work",0
67,4,0,"verb","play_work",0
68,5,0,"verb","play_work",1
69,5,0,"verb","play_work",0
70,5,0,"verb","play_work",1
71,5,0,"verb","play_work",1
72,4,0,"verb","play_work",0
73,5,0,"verb","play_work",1
75,5,0,"verb","play_work",1
76,5,0,"verb","play_work",1
77,5,0,"verb","play_work",1
78,4,0,"verb","play_work",1
79,5,0,"verb","play_work",1
80,5,0,"verb","play_work",1
81,5,0,"verb","play_work",0
82,5,1,"verb","play_work",1
83,5,0,"verb","play_work",1
84,5,1,"verb","play_work",1
85,5,1,"verb","play_work",0
86,5,1,"verb","play_work",1
87,5,1,"verb","play_work",1
88,4,1,"verb","play_work",1
89,5,1,"verb","play_work",0
90,4,0,"verb","play_work",1
91,5,0,"verb","play_work",1
92,5,0,"verb","play_work",1
93,5,1,"verb","play_work",1
94,4,0,"verb","play_work",0
96,5,1,"verb","play_work",1
98,4,0,"verb","play_work",1
99,4,1,"verb","play_work",1
100,4,1,"verb","play_work",1
101,5,1,"verb","play_work",1
102,4,0,"verb","play_work",0
103,4,1,"verb","play_work",0
104,4,1,"verb","play_work",1
105,4,1,"verb","play_work",1
106,5,0,"verb","play_work",1
107,4,1,"verb","play_work",1
108,5,0,"verb","play_work",1
109,4,1,"verb","play_work",0
111,5,1,"verb","play_work",1
112,4,1,"verb","play_work",1
113,4,1,"verb","play_work",1
114,5,1,"verb","play_work",1
115,4,0,"verb","play_work",0
116,4,0,"verb","play_work",0
117,4,0,"verb","play_work",1
118,4,0,"verb","play_work",1
119,4,0,"verb","play_work",0
120,4,0,"verb","play_work",0
122,4,1,"verb","play_work",1
123,4,1,"verb","play_work",0
124,4,1,"verb","play_work",1
125,4,1,"verb","play_work",0
1,4,1,"verb","push_pull",1
2,5,1,"verb","push_pull",1
3,5,1,"verb","push_pull",1
4,5,1,"verb","push_pull",1
5,5,1,"verb","push_pull",1
6,5,1,"verb","push_pull",1
7,4,0,"verb","push_pull",0
8,5,0,"verb","push_pull",0
9,5,0,"verb","push_pull",1
10,4,0,"verb","push_pull",0
11,5,0,"verb","push_pull",0
12,4,1,"verb","push_pull",1
13,5,1,"verb","push_pull",1
14,4,1,"verb","push_pull",1
15,4,1,"verb","push_pull",0
16,4,1,"verb","push_pull",1
18,5,0,"verb","push_pull",0
20,5,0,"verb","push_pull",0
22,4,1,"verb","push_pull",0
23,5,1,"verb","push_pull",1
24,4,1,"verb","push_pull",1
26,4,1,"verb","push_pull",1
27,5,0,"verb","push_pull",1
28,4,0,"verb","push_pull",1
31,5,0,"verb","push_pull",0
32,4,1,"verb","push_pull",0
33,4,1,"verb","push_pull",1
35,4,1,"verb","push_pull",1
36,5,1,"verb","push_pull",1
37,4,0,"verb","push_pull",0
38,4,0,"verb","push_pull",0
42,4,1,"verb","push_pull",1
43,5,1,"verb","push_pull",1
44,4,1,"verb","push_pull",0
45,4,1,"verb","push_pull",0
46,4,1,"verb","push_pull",1
47,4,0,"verb","push_pull",0
48,5,0,"verb","push_pull",0
49,5,0,"verb","push_pull",1
50,4,0,"verb","push_pull",0
51,4,0,"verb","push_pull",0
52,5,1,"verb","push_pull",1
53,5,1,"verb","push_pull",1
54,5,1,"verb","push_pull",1
55,5,1,"verb","push_pull",1
58,4,0,"verb","push_pull",1
59,4,0,"verb","push_pull",0
60,5,0,"verb","push_pull",1
61,4,0,"verb","push_pull",1
62,5,0,"verb","push_pull",1
63,5,0,"verb","push_pull",1
64,4,0,"verb","push_pull",0
66,5,0,"verb","push_pull",0
67,4,0,"verb","push_pull",0
68,5,0,"verb","push_pull",0
69,5,0,"verb","push_pull",0
70,5,0,"verb","push_pull",0
71,5,0,"verb","push_pull",0
72,4,0,"verb","push_pull",0
73,5,0,"verb","push_pull",1
75,5,0,"verb","push_pull",1
76,5,0,"verb","push_pull",1
77,5,0,"verb","push_pull",0
78,4,0,"verb","push_pull",1
79,5,0,"verb","push_pull",0
80,5,0,"verb","push_pull",1
81,5,0,"verb","push_pull",1
82,5,1,"verb","push_pull",1
83,5,0,"verb","push_pull",1
84,5,1,"verb","push_pull",1
85,5,1,"verb","push_pull",0
86,5,1,"verb","push_pull",1
87,5,1,"verb","push_pull",1
88,4,1,"verb","push_pull",1
89,5,1,"verb","push_pull",1
90,4,0,"verb","push_pull",0
91,5,0,"verb","push_pull",1
92,5,0,"verb","push_pull",1
93,5,1,"verb","push_pull",1
94,4,0,"verb","push_pull",0
96,5,1,"verb","push_pull",0
98,4,0,"verb","push_pull",1
99,4,1,"verb","push_pull",1
100,4,1,"verb","push_pull",1
101,5,1,"verb","push_pull",1
102,4,0,"verb","push_pull",0
103,4,1,"verb","push_pull",1
104,4,1,"verb","push_pull",1
105,4,1,"verb","push_pull",1
106,5,0,"verb","push_pull",1
107,4,1,"verb","push_pull",0
108,5,0,"verb","push_pull",0
109,4,1,"verb","push_pull",1
111,5,1,"verb","push_pull",0
112,4,1,"verb","push_pull",1
113,4,1,"verb","push_pull",1
114,5,1,"verb","push_pull",1
115,4,0,"verb","push_pull",0
116,4,0,"verb","push_pull",0
117,4,0,"verb","push_pull",1
118,4,0,"verb","push_pull",0
119,4,0,"verb","push_pull",1
120,4,0,"verb","push_pull",0
122,4,1,"verb","push_pull",1
123,4,1,"verb","push_pull",0
124,4,1,"verb","push_pull",1
125,4,1,"verb","push_pull",0
1,4,1,"verb","whisper_shout",0
2,5,1,"verb","whisper_shout",1
3,5,1,"verb","whisper_shout",1
4,5,1,"verb","whisper_shout",1
5,5,1,"verb","whisper_shout",0
6,5,1,"verb","whisper_shout",0
7,4,0,"verb","whisper_shout",1
8,5,0,"verb","whisper_shout",1
9,5,0,"verb","whisper_shout",1
10,4,0,"verb","whisper_shout",1
11,5,0,"verb","whisper_shout",0
12,4,1,"verb","whisper_shout",1
13,5,1,"verb","whisper_shout",1
14,4,1,"verb","whisper_shout",1
15,4,1,"verb","whisper_shout",1
16,4,1,"verb","whisper_shout",0
18,5,0,"verb","whisper_shout",1
20,5,0,"verb","whisper_shout",1
22,4,1,"verb","whisper_shout",0
23,5,1,"verb","whisper_shout",0
24,4,1,"verb","whisper_shout",0
26,4,1,"verb","whisper_shout",1
27,5,0,"verb","whisper_shout",1
28,4,0,"verb","whisper_shout",0
31,5,0,"verb","whisper_shout",1
32,4,1,"verb","whisper_shout",0
33,4,1,"verb","whisper_shout",0
35,4,1,"verb","whisper_shout",0
36,5,1,"verb","whisper_shout",1
37,4,0,"verb","whisper_shout",0
38,4,0,"verb","whisper_shout",0
42,4,1,"verb","whisper_shout",0
43,5,1,"verb","whisper_shout",1
44,4,1,"verb","whisper_shout",1
45,4,1,"verb","whisper_shout",0
46,4,1,"verb","whisper_shout",0
47,4,0,"verb","whisper_shout",0
48,5,0,"verb","whisper_shout",1
49,5,0,"verb","whisper_shout",1
50,4,0,"verb","whisper_shout",1
51,4,0,"verb","whisper_shout",1
52,5,1,"verb","whisper_shout",0
53,5,1,"verb","whisper_shout",1
54,5,1,"verb","whisper_shout",0
55,5,1,"verb","whisper_shout",1
58,4,0,"verb","whisper_shout",1
59,4,0,"verb","whisper_shout",0
60,5,0,"verb","whisper_shout",0
61,4,0,"verb","whisper_shout",1
62,5,0,"verb","whisper_shout",0
63,5,0,"verb","whisper_shout",0
64,4,0,"verb","whisper_shout",0
66,5,0,"verb","whisper_shout",0
67,4,0,"verb","whisper_shout",0
68,5,0,"verb","whisper_shout",1
69,5,0,"verb","whisper_shout",0
70,5,0,"verb","whisper_shout",0
71,5,0,"verb","whisper_shout",0
72,4,0,"verb","whisper_shout",0
73,5,0,"verb","whisper_shout",1
75,5,0,"verb","whisper_shout",1
76,5,0,"verb","whisper_shout",1
77,5,0,"verb","whisper_shout",0
78,4,0,"verb","whisper_shout",0
79,5,0,"verb","whisper_shout",0
80,5,0,"verb","whisper_shout",1
81,5,0,"verb","whisper_shout",0
82,5,1,"verb","whisper_shout",1
83,5,0,"verb","whisper_shout",0
84,5,1,"verb","whisper_shout",1
85,5,1,"verb","whisper_shout",0
86,5,1,"verb","whisper_shout",1
87,5,1,"verb","whisper_shout",0
88,4,1,"verb","whisper_shout",1
89,5,1,"verb","whisper_shout",1
90,4,0,"verb","whisper_shout",0
91,5,0,"verb","whisper_shout",1
92,5,0,"verb","whisper_shout",0
93,5,1,"verb","whisper_shout",0
94,4,0,"verb","whisper_shout",1
96,5,1,"verb","whisper_shout",0
98,4,0,"verb","whisper_shout",0
